time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 640.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 1792.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.002 2944.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.003 3804.0 640.0 0.0 512.0 0.0 0.0 0.0 0.0 512.0 0.0 0.0 
4.003 4920.0 1792.0 0.0 1536.0 768.0 0.0 256.0 0.0 1792.0 0.0 384.0 
5.004 5896.0 2920.0 0.0 2676.0 1792.0 1024.0 1280.0 384.0 2804.0 256.0 1536.0 
6.004 6780.0 3932.0 384.0 3688.0 2920.0 2036.0 2292.0 1280.0 3920.0 1280.0 2676.0 
7.005 7920.0 4896.0 1536.0 4500.0 3920.0 3176.0 3432.0 2408.0 4500.0 2292.0 3688.0 
8.006 8792.0 5908.0 2688.0 4500.0 4500.0 4164.0 4500.0 3420.0 4500.0 3304.0 4500.0 
9.006 10000.0 6920.0 3664.0 5396.0 5396.0 5140.0 5012.0 4292.0 4756.0 4280.0 4756.0 
10.007 10000.0 7792.0 4500.0 6664.0 6664.0 5908.0 6164.0 5396.0 5780.0 5280.0 5780.0 
11.009 10000.0 8932.0 4500.0 7688.0 7676.0 7164.0 7164.0 6420.0 6932.0 6408.0 6792.0 
12.009 10000.0 9932.0 5000.0 8652.0 8652.0 8164.0 8048.0 7176.0 7932.0 7408.0 7932.0 
13.01 10000.0 10920.0 5000.0 9000.0 9000.0 9000.0 9000.0 8408.0 9000.0 8500.0 9000.0 
14.011 10000.0 11896.0 5000.0 9000.0 9000.0 9000.0 9000.0 9500.0 9500.0 8500.0 9000.0 
15.011 10000.0 12500.0 5000.0 9000.0 9000.0 9000.0 9000.0 9500.0 9500.0 8500.0 9000.0 
16.012 10000.0 12500.0 5000.0 9000.0 9000.0 9000.0 9000.0 9500.0 9500.0 8500.0 9000.0 
17.013 10000.0 12500.0 5000.0 9000.0 9000.0 9000.0 9000.0 9500.0 9500.0 8500.0 9000.0 
