time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           463.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.002                         638.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.003                         1394.0                        0.0                           0.0                           511.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.004                         975.0                         511.0                         0.0                           1022.0                        0.0                           383.0                         127.0                         0.0                           883.0                         639.0                         0.0                           
4.005                         1010.0                        1126.0                        0.0                           1138.0                        639.0                         1150.0                        895.0                         0.0                           1022.0                        1150.0                        0.0                           
5.006                         987.0                         999.0                         383.0                         1010.0                        1150.0                        1138.0                        1010.0                        0.0                           591.0                         1138.0                        0.0                           
6.007                         999.0                         639.0                         1150.0                        811.0                         1126.0                        883.0                         1150.0                        767.0                         0.0                           987.0                         384.0                         
7.008                         1010.0                        1370.0                        1138.0                        0.0                           999.0                         963.0                         963.0                         1150.0                        499.0                         579.0                         767.0                         
8.009                         975.0                         1009.0                        1009.0                        0.0                           858.0                         1137.0                        986.0                         1021.0                        894.0                         766.0                         1277.0                        
9.011                         846.0                         963.0                         859.0                         1150.0                        1010.0                        1010.0                        999.0                         963.0                         1010.0                        1138.0                        987.0                         
10.012                        0.0                           895.0                         1102.0                        895.0                         1114.0                        987.0                         1010.0                        847.0                         1090.0                        999.0                         1078.0                        
11.013                        0.0                           1138.0                        883.0                         1138.0                        1010.0                        987.0                         1022.0                        1150.0                        0.0                           999.0                         0.0                           
12.014                        0.0                           999.0                         1126.0                        963.0                         1078.0                        859.0                         963.0                         895.0                         511.0                         591.0                         0.0                           
13.014                        0.0                           988.0                         988.0                         348.0                         0.0                           1140.0                        360.0                         1116.0                        1128.0                        128.0                         0.0                           
14.014                        0.0                           348.0                         348.0                         0.0                           0.0                           848.0                         0.0                           1080.0                        360.0                         372.0                         0.0                           
15.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
