time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 224.0 235.0 237.0 287.0 289.0 258.0 244.0 221.0 236.0 296.0 
1.001 881.0 997.0 933.0 831.0 1048.0 967.0 1064.0 1048.0 917.0 849.0 
2.001 1168.0 986.0 1000.0 1068.0 850.0 1200.0 834.0 1098.0 1048.0 1148.0 
3.002 849.0 1146.0 1098.0 931.0 1148.0 781.0 981.0 898.0 1080.0 964.0 
4.003 1048.0 801.0 899.0 967.0 749.0 1016.0 1116.0 1100.0 1000.0 951.0 
5.004 899.0 799.0 1048.0 899.0 949.0 849.0 849.0 799.0 967.0 983.0 
6.006 798.0 848.0 698.0 848.0 748.0 798.0 898.0 748.0 698.0 698.0 
7.007 1048.0 999.0 899.0 899.0 999.0 999.0 799.0 999.0 899.0 849.0 
8.007 750.0 900.0 850.0 900.0 800.0 750.0 800.0 700.0 850.0 800.0 
9.007 850.0 850.0 850.0 750.0 950.0 850.0 900.0 1050.0 800.0 950.0 
10.008 715.0 699.0 799.0 799.0 699.0 799.0 799.0 649.0 831.0 599.0 
11.01 433.0 399.0 299.0 399.0 349.0 399.0 399.0 349.0 367.0 548.0 
12.011 49.0 49.0 99.0 99.0 99.0 49.0 49.0 99.0 49.0 49.0 
13.012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
