time                          Optional[local:s-0]           Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           1152.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.001                         1792.0                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.002                         3188.0                        0.0                           0.0                           512.0                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.003                         4164.0                        512.0                         0.0                           1536.0                        0.0                           384.0                         128.0                         0.0                           884.0                         640.0                         0.0                           
4.004                         5176.0                        1640.0                        0.0                           2676.0                        640.0                         1536.0                        1024.0                        0.0                           1908.0                        1792.0                        0.0                           
5.006                         6164.0                        2640.0                        384.0                         3688.0                        1792.0                        2676.0                        2036.0                        0.0                           2500.0                        2932.0                        0.0                           
6.006                         7164.0                        3280.0                        1536.0                        4500.0                        2920.0                        3560.0                        3188.0                        768.0                         2500.0                        3920.0                        384.0                         
7.007                         8176.0                        4652.0                        2676.0                        4500.0                        3920.0                        4524.0                        4152.0                        1920.0                        3000.0                        4500.0                        1152.0                        
8.009                         9152.0                        5664.0                        3688.0                        4500.0                        4780.0                        5664.0                        5140.0                        2944.0                        3896.0                        5268.0                        2432.0                        
9.01                          10000.0                       6628.0                        4548.0                        5652.0                        5792.0                        6676.0                        6140.0                        3908.0                        4908.0                        6408.0                        3420.0                        
10.011                        10000.0                       7524.0                        5652.0                        6548.0                        6908.0                        7664.0                        7152.0                        4756.0                        6000.0                        7408.0                        4500.0                        
11.012                        10000.0                       8664.0                        6536.0                        7688.0                        7920.0                        8652.0                        8176.0                        5908.0                        6000.0                        8408.0                        4500.0                        
12.013                        10000.0                       9664.0                        7664.0                        8652.0                        9000.0                        9512.0                        9140.0                        6804.0                        6512.0                        9000.0                        4500.0                        
13.013                        10000.0                       10652.0                       8652.0                        9000.0                        9000.0                        10652.0                       9500.0                        7920.0                        7640.0                        9128.0                        4500.0                        
14.013                        10000.0                       11000.0                       9000.0                        9000.0                        9000.0                        11500.0                       9500.0                        9000.0                        8000.0                        9500.0                        4500.0                        
15.014                        10000.0                       11000.0                       9000.0                        9000.0                        9000.0                        11500.0                       9500.0                        9000.0                        8000.0                        9500.0                        4500.0                        
16.014                        10000.0                       11000.0                       9000.0                        9000.0                        9000.0                        11500.0                       9500.0                        9000.0                        8000.0                        9500.0                        4500.0                        
