Time Mean Min Max StDev ConfidenceInterval
0 42.9 0.0 63.0 29.68145698729914 18.396757637028205
1 89.0 0.0 255.0 85.93279027498434 53.26169522065343
2 164.8 0.0 383.0 134.47742478861565 83.34997141637848
3 277.7 127.0 384.0 98.6881170376882 61.1675286551433
4 558.6 243.0 999.0 254.34499754816838 157.64466272954218
5 824.7 383.0 1266.0 285.57273835029997 176.99981700429962
6 941.7 487.0 1254.0 264.3928264281515 163.8723715904138
7 1148.4 743.0 1486.0 257.4270986339844 159.5549687739133
8 1048.5 743.0 1358.0 212.225901655131 131.53897663177
9 983.6 616.0 1256.0 215.8143234871639 133.76310352593083
10 1020.7 755.0 1498.0 219.89040199355878 136.28948315829638
11 823.1 499.0 1358.0 277.6766504807745 172.10577103888437
12 809.2 500.0 1244.0 230.51671426505183 142.875739739895
13 750.8 476.0 988.0 206.4648476940647 127.96823839270951
14 289.4 115.0 731.0 189.89775026459782 117.69984502208243
15 131.7 0.0 371.0 121.29216334491231 75.17766170582559
16 36.0 0.0 244.0 81.67142843260562 50.62047578686799
17 0.0 0.0 0.0 0.0 0.0
18 0.0 0.0 0.0 0.0 0.0
