time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           128.0                         128.0                         256.0                         128.0                         128.0                         128.0                         128.0                         0.0                           128.0                         0.0                           
1.001                         128.0                         256.0                         256.0                         256.0                         256.0                         128.0                         256.0                         128.0                         128.0                         0.0                           
2.002                         384.0                         384.0                         500.0                         384.0                         384.0                         512.0                         256.0                         256.0                         384.0                         256.0                         
3.004                         1268.0                        768.0                         884.0                         768.0                         884.0                         884.0                         640.0                         756.0                         756.0                         640.0                         
4.004                         1780.0                        1152.0                        1908.0                        1896.0                        1640.0                        1524.0                        1536.0                        1652.0                        1768.0                        1536.0                        
5.006                         2408.0                        2664.0                        2536.0                        2768.0                        2780.0                        2536.0                        2292.0                        2024.0                        2384.0                        2420.0                        
6.006                         3152.0                        3792.0                        3292.0                        3140.0                        3536.0                        3768.0                        3292.0                        2920.0                        3664.0                        3164.0                        
7.007                         4512.0                        4780.0                        4280.0                        4152.0                        4152.0                        4768.0                        4152.0                        4280.0                        4304.0                        3792.0                        
8.009                         5280.0                        5652.0                        5280.0                        5420.0                        5152.0                        5536.0                        5932.0                        5164.0                        5420.0                        4292.0                        
9.01                          6792.0                        6664.0                        6280.0                        6280.0                        6524.0                        6408.0                        7024.0                        6152.0                        6048.0                        5908.0                        
10.011                        7896.0                        8036.0                        7268.0                        6896.0                        8396.0                        7164.0                        7640.0                        7408.0                        7012.0                        6396.0                        
11.012                        8408.0                        8780.0                        8024.0                        8036.0                        9396.0                        7908.0                        8268.0                        8048.0                        8164.0                        7420.0                        
12.013                        9396.0                        9256.0                        8768.0                        9140.0                        9884.0                        9036.0                        8524.0                        8780.0                        9024.0                        8640.0                        
13.013                        9884.0                        9512.0                        9640.0                        9884.0                        10000.0                       9768.0                        9396.0                        9512.0                        9768.0                        9280.0                        
14.013                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
15.014                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
16.014                        10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       10000.0                       
