time Optional[local:s-0] Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.007 1024.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.008 2048.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.008 3072.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.009 6144.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.01 6144.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.011 6144.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.011 7168.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.012 8192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.013 8192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.014 8192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.014 10240.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.015 12288.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.015 12288.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.015 16384.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.016 16384.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.016 18432.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.017 18432.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.018 18432.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.019 18432.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.02 18432.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.021 19456.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.021 19456.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.022 24576.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
28.023 25600.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.024 25600.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.025 27648.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
31.026 28672.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
32.026 30720.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
33.027 30720.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
34.027 31624.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
35.028 31624.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
36.028 31624.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
37.029 32648.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
38.03 33672.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
39.031 37648.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
40.031 39696.0 0.0 0.0 0.0 0.0 5120.0 0.0 0.0 0.0 0.0 0.0 
41.032 39696.0 0.0 0.0 0.0 1024.0 6144.0 0.0 0.0 0.0 0.0 0.0 
42.033 39696.0 0.0 0.0 0.0 1024.0 6144.0 0.0 0.0 0.0 0.0 0.0 
43.033 40720.0 0.0 0.0 0.0 1024.0 7168.0 0.0 0.0 0.0 0.0 0.0 
44.034 41624.0 0.0 0.0 0.0 3072.0 7168.0 0.0 0.0 0.0 0.0 0.0 
45.035 41624.0 0.0 0.0 0.0 3072.0 8192.0 0.0 0.0 0.0 0.0 0.0 
46.035 42528.0 0.0 0.0 0.0 4096.0 9216.0 0.0 0.0 0.0 0.0 0.0 
47.036 43432.0 1024.0 0.0 0.0 5120.0 9216.0 0.0 0.0 0.0 0.0 0.0 
48.036 46264.0 3072.0 0.0 0.0 6144.0 10240.0 0.0 0.0 0.0 0.0 0.0 
49.037 47168.0 3072.0 0.0 0.0 6144.0 11264.0 0.0 0.0 0.0 0.0 0.0 
50.038 48192.0 3072.0 0.0 0.0 8192.0 12288.0 0.0 0.0 0.0 0.0 0.0 
51.039 49216.0 4096.0 0.0 0.0 8192.0 13312.0 0.0 0.0 0.0 0.0 0.0 
52.039 49216.0 4096.0 0.0 0.0 10240.0 14336.0 0.0 0.0 1024.0 0.0 0.0 
53.04 49216.0 4096.0 0.0 0.0 11264.0 17408.0 0.0 0.0 3072.0 1024.0 3072.0 
54.04 50240.0 8192.0 0.0 0.0 13312.0 18432.0 0.0 0.0 4096.0 3072.0 4096.0 
55.04 52168.0 10240.0 0.0 0.0 14336.0 18432.0 1024.0 0.0 6144.0 5120.0 6144.0 
56.041 52168.0 11264.0 0.0 4096.0 15360.0 18432.0 6144.0 0.0 9216.0 6144.0 6144.0 
