time                          Optional[local:l-0]           Optional[local:l-1]           Optional[local:l-2]           Optional[local:l-3]           Optional[local:l-4]           Optional[local:l-5]           Optional[local:l-6]           Optional[local:l-7]           Optional[local:l-8]           Optional[local:l-9]           
0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
1.003                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
2.004                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
3.004                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
4.005                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
5.005                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
6.006                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
7.007                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
8.008                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
9.009                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
10.01                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
11.011                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
12.011                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
13.012                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
14.013                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
15.014                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
16.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
17.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
18.015                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           
19.017                        0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.025                         
20.017                        0.025                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.025                         
21.017                        0.025                         0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.0                           0.025                         
22.018                        0.025                         0.0                           0.0                           0.0                           0.0                           0.025                         0.025                         0.0                           0.0                           0.025                         
23.019                        0.025                         0.0                           0.0                           0.0                           0.0                           0.025                         0.025                         0.025                         0.0                           0.025                         
24.021                        0.025                         0.0                           0.025                         0.0                           0.0                           0.025                         0.025                         0.025                         0.0                           0.025                         
25.022                        0.025                         0.0                           0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
26.022                        0.025                         0.0                           0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
27.023                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
28.023                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
29.025                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
30.026                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
31.027                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
32.028                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         
33.029                        0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.05                          
34.03                         0.025                         0.025                         0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.05                          
35.031                        0.025                         0.05                          0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.05                          
36.032                        0.025                         0.05                          0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.05                          
37.032                        0.05                          0.075                         0.05                          0.025                         0.025                         0.025                         0.025                         0.025                         0.025                         0.05                          
38.033                        0.05                          0.075                         0.05                          0.025                         0.025                         0.075                         0.025                         0.025                         0.05                          0.05                          
39.034                        0.05                          0.075                         0.1                           0.025                         0.05                          0.075                         0.05                          0.05                          0.05                          0.05                          
40.035                        0.05                          0.075                         0.125                         0.025                         0.075                         0.075                         0.075                         0.05                          0.1                           0.05                          
41.036                        0.075                         0.1                           0.15                          0.075                         0.075                         0.075                         0.075                         0.075                         0.15                          0.075                         
42.036                        0.1                           0.125                         0.15                          0.075                         0.1                           0.1                           0.1                           0.1                           0.175                         0.1                           
43.036                        0.125                         0.15                          0.15                          0.1                           0.125                         0.1                           0.125                         0.125                         0.2                           0.1                           
44.037                        0.15                          0.15                          0.2                           0.175                         0.15                          0.125                         0.125                         0.15                          0.225                         0.125                         
45.038                        0.175                         0.225                         0.2                           0.2                           0.175                         0.15                          0.125                         0.175                         0.225                         0.175                         
46.038                        0.175                         0.225                         0.225                         0.225                         0.225                         0.2                           0.15                          0.175                         0.225                         0.225                         
47.039                        0.225                         0.25                          0.225                         0.225                         0.225                         0.2                           0.2                           0.2                           0.275                         0.25                          
48.039                        0.275                         0.25                          0.25                          0.225                         0.25                          0.225                         0.225                         0.225                         0.275                         0.275                         
49.039                        0.275                         0.25                          0.275                         0.225                         0.275                         0.25                          0.25                          0.25                          0.275                         0.275                         
50.041                        0.275                         0.25                          0.275                         0.25                          0.275                         0.25                          0.275                         0.275                         0.275                         0.275                         
51.041                        0.275                         0.25                          0.275                         0.25                          0.275                         0.25                          0.275                         0.275                         0.275                         0.275                         
