time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 93.0909090909091 0.0 1024.0 308.74761684762996 153.6
3 232.72727272727272 0.0 2560.0 771.869042119075 384.0
4 232.72727272727272 0.0 2560.0 771.869042119075 384.0
5 279.27272727272725 0.0 3072.0 926.24285054289 460.8
6 418.90909090909093 0.0 4608.0 1389.3642758143349 691.2
7 698.1818181818181 0.0 7680.0 2315.607126357225 1152.0
8 791.2727272727273 0.0 8704.0 2624.3547432048545 1305.6
9 791.2727272727273 0.0 8704.0 2624.3547432048545 1305.6
10 884.3636363636364 0.0 9728.0 2933.102360052485 1459.2
11 884.3636363636364 0.0 9728.0 2933.102360052485 1459.2
12 1024.0 0.0 11264.0 3396.2237853239294 1689.6
13 1163.6363636363637 0.0 12800.0 3859.3452105953743 1919.9999999999998
14 1210.1818181818182 0.0 13312.0 4013.719019019189 1996.7999999999997
15 1303.2727272727273 0.0 14336.0 4322.466635866819 2150.4
16 1442.909090909091 0.0 15872.0 4785.588061138264 2380.7999999999997
17 1536.0 0.0 16896.0 5094.335677985894 2534.4
18 1582.5454545454545 0.0 17408.0 5248.709486409709 2611.2
19 1670.1818181818182 0.0 18372.0 5539.366422582673 2755.7999999999997
20 1804.3636363636363 0.0 19848.0 5984.3971671794525 2977.2
21 2083.6363636363635 0.0 21384.0 6417.770691957251 3192.800606364262
22 2305.4545454545455 0.0 22288.0 6659.816038955377 3313.2166461008856
23 2393.090909090909 0.0 22740.0 6794.954384755581 3380.447124272172
24 2806.5454545454545 0.0 23192.0 6926.751682623484 3446.0154520837536
25 3773.090909090909 0.0 25120.0 7298.027150600982 3630.7226652554996
26 4326.181818181818 0.0 26084.0 7559.722188257739 3760.9143026663082
27 5112.0 0.0 26536.0 7531.082047089913 3746.6660123368347
28 5949.818181818182 0.0 28584.0 7996.584943814225 3978.25077942555
29 6927.272727272727 512.0 28584.0 7639.205365624216 3800.456684136789
30 7718.545454545455 1024.0 28584.0 7435.243914810548 3698.9871435299688
31 9068.363636363636 1536.0 29608.0 7381.266114600222 3672.1335269840065
32 10092.363636363636 4608.0 32168.0 7753.603436760579 3857.3690059417445
33 10785.09090909091 4608.0 33192.0 7910.638930636961 3935.4931777351608
34 11850.181818181818 4608.0 33704.0 7793.793502758228 3877.3633113238175
