time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.008 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 
6.009 1022.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.011 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 
8.012 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 
9.012 0.0 0.0 1024.0 0.0 0.0 0.0 0.0 0.0 0.0 1024.0 
10.013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.014 0.0 0.0 0.0 0.0 1022.0 0.0 1022.0 0.0 0.0 0.0 
12.014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.015 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 
15.017 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.019 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 1022.0 0.0 0.0 
18.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.022 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 
21.023 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.024 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 
23.025 1022.0 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 
24.025 0.0 0.0 0.0 0.0 1024.0 0.0 0.0 0.0 0.0 0.0 
25.026 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 
26.027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
